,Date,AdjClose,MACD
3416,2014-07-16,67.52,0.0377
3417,2014-07-17,66.52,0.1094
3418,2014-07-18,66.93,0.174
3419,2014-07-21,66.9,0.1987
3420,2014-07-22,66.96,0.1663
3421,2014-07-23,66.56,0.0873
3422,2014-07-24,66.59,0.0304
3423,2014-07-25,66.97,0.0321
3424,2014-07-28,66.62,0.0425
3425,2014-07-29,65.65,0.0415
3426,2014-07-30,64.76,-0.0292
3427,2014-07-31,63.21,-0.2177
3428,2014-08-01,62.96,-0.4592
3429,2014-08-04,63.55,-0.6021
3430,2014-08-05,62.41,-0.8229
3431,2014-08-06,61.43,-1.1069
3432,2014-08-07,61.37,-1.3912
3433,2014-08-08,62.37,-1.5938
3434,2014-08-11,62.15,-1.7807
3435,2014-08-12,62.24,-1.9845
3436,2014-08-13,63.05,-2.1162
3437,2014-08-14,62.95,-2.1762
3438,2014-08-15,62.97,-2.1804
3439,2014-08-18,63.82,-2.0211
3440,2014-08-19,63.93,-1.8298
3441,2014-08-20,64.48,-1.6539
3442,2014-08-21,64.56,-1.3609
3443,2014-08-22,64.6,-1.0229
3444,2014-08-25,64.75,-0.6573
3445,2014-08-26,64.34,-0.3948
3446,2014-08-27,64.4,-0.1088
3447,2014-08-28,64.26,0.14800000000000002
3448,2014-08-29,64.02,0.3277
3449,2014-09-02,64.31,0.5433
3450,2014-09-03,64.29,0.7429
3451,2014-09-04,64.64,0.8502
3452,2014-09-05,65.08,0.9337
3453,2014-09-08,64.98,0.9073
3454,2014-09-09,65.11,0.8704
3455,2014-09-10,65.01,0.8484
3456,2014-09-11,64.66,0.7544
3457,2014-09-12,64.49,0.6492
